Change Type,DB ID,Old Name,New Name,Old Scientific Name,New Scientific Name,Old NBN GUID,New NBN GUID,Match Score,Match Type,Conservation Status
INSERT,NEW,-,Hemerocallis Gall Midge,-,Contarinia quinquenotata,-,NBNSYS0100002567,-,new_species,
INSERT,NEW,-,,-,Chaetostomella cylindrica,-,NBNSYS0000012873,-,new_species,
INSERT,NEW,-,,-,Stilobezzia gracilis,-,NBNSYS0000027258,-,new_species,
INSERT,NEW,-,,-,Dixa submaculata,-,NBNSYS0000011558,-,new_species,
INSERT,NEW,-,,-,Pseudocoenosia abnormis,-,NBNSYS0000030934,-,new_species,
INSERT,NEW,-,,-,Solieria pacifica,-,NBNSYS0000030101,-,new_species,
INSERT,NEW,-,,-,Geranomyia unicolor,-,NBNSYS0100003259,-,new_species,
INSERT,NEW,-,,-,Tipula selene,-,NBNSYS0000008027,-,new_species,
INSERT,NEW,-,,-,Sybistroma obscurellum,-,NBNSYS0100005636,-,new_species,
INSERT,NEW,-,Moorland Snipefly,-,Symphoromyia crassicornis,-,NBNSYS0100020558,-,new_species,
INSERT,NEW,-,,-,Terellia colon,-,NBNSYS0000012880,-,new_species,
INSERT,NEW,-,,-,Coenosia agromyzina,-,NBNSYS0000030953,-,new_species,
INSERT,NEW,-,,-,Rhamphomyia variabilis,-,NBNSYS0000012393,-,new_species,
INSERT,NEW,-,,-,Myopites inulaedyssentericae,-,NHMSYS0021265087,-,new_species,
INSERT,NEW,-,,-,Empis nuntia,-,NBNSYS0000012437,-,new_species,
INSERT,NEW,-,,-,Periscepsia spathulata,-,NHMSYS0021321650,-,new_species,
INSERT,NEW,-,,-,Coenia palustris,-,NBNSYS0000029492,-,new_species,
INSERT,NEW,-,,-,Cheilosia proxima,-,NBNSYS0000006995,-,new_species,
INSERT,NEW,-,,-,Sylvicola punctatus,-,NBNSYS0000008286,-,new_species,
INSERT,NEW,-,Little Snipefly,-,Chrysopilus asiliformis,-,NBNSYS0100020496,-,new_species,
INSERT,NEW,-,,-,Cheilosia longula,-,NBNSYS0000006988,-,new_species,
INSERT,NEW,-,Black-bellied Clusterfly,-,Pollenia amentaria,-,NBNSYS0100004783,-,new_species,
INSERT,NEW,-,,-,Platypalpus strigifrons,-,NBNSYS0000012298,-,new_species,
INSERT,NEW,-,,-,Empis digramma,-,NBNSYS0000012412,-,new_species,
INSERT,NEW,-,,-,Herina lugubris,-,NHMSYS0020706024,-,new_species,
INSERT,NEW,-,,-,Delia coarctata,-,NBNSYS0000030536,-,new_species,
INSERT,NEW,-,,-,Lonchoptera bifurcata,-,NBNSYS0100003811,-,new_species,
INSERT,NEW,-,,-,Sarcophaga sinuata,-,NBNSYS0000156295,-,new_species,
INSERT,NEW,-,,-,Phorbia bartaki,-,NBNSYS0000005362,-,new_species,
INSERT,NEW,-,,-,Phyllomya volvulus,-,NBNSYS0000030072,-,new_species,
INSERT,NEW,-,,-,Symplecta pilipes,-,NHMSYS0021266007,-,new_species,
INSERT,NEW,-,Seabird Bluebottle,-,Calliphora uralensis,-,NBNSYS0000030336,-,new_species,
INSERT,NEW,-,,-,Chrysotoxum arcuatum,-,NBNSYS0000006893,-,new_species,
INSERT,NEW,-,,-,Zaphne ambigua,-,NBNSYS0100006034,-,new_species,
INSERT,NEW,-,Orange-bearded Bluebottle,-,Calliphora vomitoria,-,NBNSYS0000030338,-,new_species,
INSERT,NEW,-,,-,Orygma luctuosum,-,NBNSYS0000012932,-,new_species,
INSERT,NEW,-,,-,Tetanocera silvatica,-,NBNSYS0000013023,-,new_species,
INSERT,NEW,-,,-,Mycetophila edwardsi,-,NBNSYS0000012030,-,new_species,
INSERT,NEW,-,,-,Cordilura pubera,-,NBNSYS0000030377,-,new_species,
INSERT,NEW,-,,-,Tetanocera freyi,-,NBNSYS0000013018,-,new_species,
INSERT,NEW,-,,-,Phytomyza aquilegiae,-,NBNSYS0000029768,-,new_species,
INSERT,NEW,-,,-,Notiphila dorsata,-,NBNSYS0000029396,-,new_species,
INSERT,NEW,-,,-,Spelobia palmata,-,NBNSYS0000029184,-,new_species,
INSERT,NEW,-,,-,Linnaemya rossica,-,NBNSYS0000030110,-,new_species,
INSERT,NEW,-,Scarce Orange Legionnaire,-,Beris clavipes,-,NBNSYS0000007796,-,new_species,
INSERT,NEW,-,,-,Tipula holoptera,-,NBNSYS0000007992,-,new_species,
INSERT,NEW,-,,-,Coenosia distinguens,-,NBNSYS0000030959,-,new_species,
INSERT,NEW,-,,-,Lordiphosa fenestrarum,-,NHMSYS0020326915,-,new_species,
INSERT,NEW,-,,-,Oxyna parietina,-,NBNSYS0000012902,-,new_species,
INSERT,NEW,-,,-,Ethiromyia chalybea,-,NHMSYS0021405214,-,new_species,
INSERT,NEW,-,,-,Geomyza tripunctata,-,NBNSYS0000029284,-,new_species,
INSERT,NEW,-,,-,Procladius choreus,-,NBNSYS0000027307,-,new_species,
INSERT,NEW,-,,-,Pneumia nubila,-,NHMSYS0021818801,-,new_species,
INSERT,NEW,-,,-,Syntormon pumilus,-,NHMSYS0021265387,-,new_species,
INSERT,NEW,-,,-,Helina trivittata,-,NBNSYS0000030835,-,new_species,
INSERT,NEW,-,,-,Macquartia tenebricosa,-,NBNSYS0000030085,-,new_species,
INSERT,NEW,-,,-,Molophilus pusillus,-,NBNSYS0000008272,-,new_species,
INSERT,NEW,-,,-,Dixa dilatata,-,NBNSYS0000011553,-,new_species,
INSERT,NEW,-,,-,Pherbellia argyra,-,NBNSYS0000012968,-,new_species,
INSERT,NEW,-,,-,Mycetophila luctuosa,-,NBNSYS0000012046,-,new_species,
INSERT,NEW,-,,-,Phytomyza lappae,-,NBNSYS0000029793,-,new_species,
INSERT,NEW,-,,-,Drosophila immigrans,-,NBNSYS0000029533,-,new_species,
INSERT,NEW,-,,-,Tipula luteipennis,-,NBNSYS0000008030,-,new_species,
INSERT,NEW,-,,-,Xylota segnis,-,NBNSYS0000007115,-,new_species,
INSERT,NEW,-,Smart-banded Hunchback,-,Ogcodes gibbosus,-,NBNSYS0000007939,-,new_species,
INSERT,NEW,-,,-,Fannia coracina,-,NBNSYS0000030658,-,new_species,
INSERT,NEW,-,,-,Ptychoptera scutellaris,-,NBNSYS0000008282,-,new_species,
INSERT,NEW,-,,-,Tipula cheethami,-,NBNSYS0000007989,-,new_species,
INSERT,NEW,-,,-,Acidia cognata,-,NBNSYS0000012860,-,new_species,
INSERT,NEW,-,,-,Macrodiplosis pustularis,-,NHMSYS0020470381,-,new_species,
INSERT,NEW,-,,-,Hilara longifurca,-,NHMSYS0020326912,-,new_species,
INSERT,NEW,-,,-,Copromyza nigrina,-,NBNSYS0100002573,-,new_species,
INSERT,NEW,-,,-,Rhamphomyia nigripennis,-,NBNSYS0000012401,-,new_species,
INSERT,NEW,-,,-,Rhaphium consobrinum,-,NBNSYS0000012711,-,new_species,
INSERT,NEW,-,,-,Empis borealis,-,NBNSYS0000012421,-,new_species,
INSERT,NEW,-,,-,Dolichopus urbanus,-,NBNSYS0000012607,-,new_species,
INSERT,NEW,-,,-,Phronia conformis,-,NBNSYS0000011984,-,new_species,
INSERT,NEW,-,,-,Platypalpus exilis,-,NBNSYS0000012251,-,new_species,
INSERT,NEW,-,,-,Fannia rondanii,-,NBNSYS0000030693,-,new_species,
INSERT,NEW,-,,-,Drosophila hydei,-,NBNSYS0000029532,-,new_species,
INSERT,NEW,-,,-,Tephritis matricariae,-,NBNSYS0100005779,-,new_species,
INSERT,NEW,-,,-,Coenosia albicornis,-,NBNSYS0000030965,-,new_species,
INSERT,NEW,-,,-,Ellipteroides lateralis,-,NBNSYS0100002947,-,new_species,
INSERT,NEW,-,,-,Exechiopsis subulata,-,NBNSYS0000011897,-,new_species,
INSERT,NEW,-,,-,Hebecnema vespertina,-,NBNSYS0000030868,-,new_species,
INSERT,NEW,-,,-,Stilpon graminum,-,NBNSYS0000012195,-,new_species,
INSERT,NEW,-,,-,Phylidorea abdominalis,-,NBNSYS0100004598,-,new_species,
INSERT,NEW,-,Three-striped Woodlouse-fly,-,Phyto melanocephala,-,NBNSYS0000030270,-,new_species,
INSERT,NEW,-,,-,Apolephthisa subincana,-,NBNSYS0000011768,-,new_species,
INSERT,NEW,-,,-,Lejops vittatus,-,NBNSYS0100003702,-,new_species,
INSERT,NEW,-,,-,Psectrotanypus varius,-,NBNSYS0100004902,-,new_species,
INSERT,NEW,-,,-,Oscinella pusilla,-,NBNSYS0000029918,-,new_species,
INSERT,NEW,-,,-,Neria ephippium,-,NBNSYS0100004231,-,new_species,
INSERT,NEW,-,Black-legged Horsefly,-,Hybomitra micans,-,NBNSYS0000007884,-,new_species,
INSERT,NEW,-,,-,Tipula obsoleta,-,NBNSYS0000007995,-,new_species,
INSERT,NEW,-,Picture-winged Fly,-,Dorycera graminum,-,NBNSYS0000028906,-,new_species,
INSERT,NEW,-,,-,Epistrophe nitidicollis,-,NBNSYS0000006914,-,new_species,
INSERT,NEW,-,,-,Platypalpus minutus,-,NBNSYS0000012272,-,new_species,
INSERT,NEW,-,,-,Gonomyia tenella,-,NBNSYS0000008193,-,new_species,
INSERT,NEW,-,,-,Euphylidorea phaeostigma,-,NBNSYS0100003144,-,new_species,
INSERT,NEW,-,,-,Polietes lardarius,-,NBNSYS0100004782,-,new_species,
INSERT,NEW,-,,-,Nephrotoma appendiculata,-,NBNSYS0000007972,-,new_species,
INSERT,NEW,-,Pied-winged Robberfly,-,Pamponerus germanicus,-,NBNSYS0000007905,-,new_species,
INSERT,NEW,-,,-,Didymomyia tiliacea,-,NBNSYS0000028290,-,new_species,
INSERT,NEW,-,,-,Meiosimyza affinis,-,NBNSYS0100003948,-,new_species,
INSERT,NEW,-,,-,Sphaerophoria scripta,-,NBNSYS0000006959,-,new_species,
INSERT,NEW,-,,-,Rhaphium fasciatum,-,NBNSYS0000012714,-,new_species,
INSERT,NEW,-,,-,Eristalis tenax,-,NBNSYS0000007054,-,new_species,
INSERT,NEW,-,,-,Culicoides pulicaris,-,NBNSYS0000027213,-,new_species,
INSERT,NEW,-,,-,Coenosia femoralis,-,NBNSYS0000030961,-,new_species,
INSERT,NEW,-,,-,Diadocidia ferruginosa,-,NBNSYS0000011618,-,new_species,
INSERT,NEW,-,,-,Phryxe vulgaris,-,NBNSYS0000030262,-,new_species,
INSERT,NEW,-,,-,Apiloscatopse picea,-,NBNSYS0000027817,-,new_species,
INSERT,NEW,-,,-,Cheilosia pagana,-,NBNSYS0000006993,-,new_species,
INSERT,NEW,-,,-,Fannia incisurata,-,NBNSYS0000030670,-,new_species,
INSERT,NEW,-,,-,Hydrotaea armipes,-,NBNSYS0000030755,-,new_species,
INSERT,NEW,-,,-,Geomyza balachowskyi,-,NBNSYS0000028246,-,new_species,
INSERT,NEW,-,,-,Lordiphosa andalusiaca,-,NHMSYS0020326914,-,new_species,
INSERT,NEW,-,,-,Ormosia hederae,-,NBNSYS0100027609,-,new_species,
INSERT,NEW,-,,-,Dictenidia bimaculata,-,NBNSYS0100002842,-,new_species,
INSERT,NEW,-,,-,Thripomorpha coxendix,-,NBNSYS0100005825,-,new_species,
INSERT,NEW,-,,-,Palloptera quinquemaculata,-,NBNSYS0000153131,-,new_species,
INSERT,NEW,-,,-,Eristalis horticola,-,NBNSYS0000007049,-,new_species,
INSERT,NEW,-,,-,Phorocera obscura,-,NBNSYS0000030199,-,new_species,
INSERT,NEW,-,,-,Elachiptera megaspis,-,NBNSYS0000029933,-,new_species,
INSERT,NEW,-,,-,Meligramma euchromum,-,NBNSYS0100003973,-,new_species,
INSERT,NEW,-,,-,Ocytata pallipes,-,NBNSYS0000030228,-,new_species,
INSERT,NEW,-,,-,Tipula scripta,-,NBNSYS0000008017,-,new_species,
INSERT,NEW,-,,-,Smidtia conspersa,-,NBNSYS0000030203,-,new_species,
INSERT,NEW,-,Common Awl Robberfly,-,Neoitamus cyanurus,-,NBNSYS0000007904,-,new_species,
INSERT,NEW,-,Fonseca's Seed Fly,-,Botanophila fonsecai,-,NBNSYS0000030467,-,new_species,
INSERT,NEW,-,,-,Dasysyrphus albostriatus,-,NBNSYS0000006901,-,new_species,
INSERT,NEW,-,,-,Sceptonia nigra,-,NBNSYS0000012095,-,new_species,
INSERT,NEW,-,,-,Platycheirus fulviventris,-,NBNSYS0000006875,-,new_species,
INSERT,NEW,-,,-,Ormosia nodulosa,-,NBNSYS0000008240,-,new_species,
INSERT,NEW,-,,-,Cryptonevra flavitarsis,-,NBNSYS0000029964,-,new_species,
INSERT,NEW,-,,-,Campiglossa misella,-,NHMSYS0021127552,-,new_species,
INSERT,NEW,-,,-,Coproica vagans,-,NBNSYS0000029217,-,new_species,
INSERT,NEW,-,Woodland Bluebottle,-,Calliphora subalpina,-,NBNSYS0000030335,-,new_species,
INSERT,NEW,-,,-,Dicranomyia danica,-,NBNSYS0100002806,-,new_species,
INSERT,NEW,-,,-,Sepedon sphegea,-,NBNSYS0000013013,-,new_species,
INSERT,NEW,-,Tiger Cranefly,-,Nephrotoma flavescens,-,NBNSYS0000007976,-,new_species,
INSERT,NEW,-,,-,Gymnopternus cupreus,-,NHMSYS0021239583,-,new_species,
INSERT,NEW,-,Green Gem,-,Microchrysa flavicornis,-,NBNSYS0000007827,-,new_species,
INSERT,NEW,-,Yellow-legged Black,-,Pachygaster leachii,-,NBNSYS0100020703,-,new_species,
INSERT,NEW,-,,-,Spanochaeta dorsalis,-,NBNSYS0000030946,-,new_species,
INSERT,NEW,-,,-,Micropeza lateralis,-,NBNSYS0000028908,-,new_species,
INSERT,NEW,-,,-,Delia albula,-,NBNSYS0000030529,-,new_species,
INSERT,NEW,-,,-,Hilara manicata,-,NBNSYS0000012490,-,new_species,
INSERT,NEW,-,,-,Parasyrphus nigritarsis,-,NBNSYS0000006946,-,new_species,
INSERT,NEW,-,,-,Medetera micacea,-,NBNSYS0000012679,-,new_species,
INSERT,NEW,-,Horn Fly,-,Haematobia irritans,-,NBNSYS0000030984,-,new_species,
INSERT,NEW,-,Golden Horsefly,-,Atylotus fulvus,-,NBNSYS0000007875,-,new_species,
INSERT,NEW,-,,-,Eristalis abusiva,-,NHMSYS0021385409,-,new_species,
INSERT,NEW,-,,-,Empis albohirta,-,NHMSYS0021265257,-,new_species,
INSERT,NEW,-,,-,Tricyphona immaculata,-,NBNSYS0100005893,-,new_species,
INSERT,NEW,-,Top-horned Hunchback,-,Acrocera orbiculus,-,NBNSYS0100027431,-,new_species,
INSERT,NEW,-,,-,Sepsis neocynipsea,-,NBNSYS0000012952,-,new_species,
INSERT,NEW,-,,-,Ptychoptera albimana,-,NBNSYS0000008276,-,new_species,
INSERT,NEW,-,,-,Parhelophilus frutetorum,-,NBNSYS0000007063,-,new_species,
INSERT,NEW,-,,-,Dicranomyia autumnalis,-,NBNSYS0100002802,-,new_species,
INSERT,NEW,-,,-,Campsicnemus armatus,-,NBNSYS0000012791,-,new_species,
INSERT,NEW,-,,-,Pedicia littoralis,-,NBNSYS0000008115,-,new_species,
INSERT,NEW,-,,-,Nemopoda nitidula,-,NBNSYS0000012946,-,new_species,
INSERT,NEW,-,,-,Hebecnema nigricolor,-,NBNSYS0000030870,-,new_species,
INSERT,NEW,-,,-,Morellia simplex,-,NBNSYS0000030721,-,new_species,
INSERT,NEW,-,,-,Terellia tussilaginis,-,NBNSYS0000012883,-,new_species,
INSERT,NEW,-,,-,Fannia polychaeta,-,NBNSYS0000030688,-,new_species,
INSERT,NEW,-,,-,Eustalomyia histrio,-,NBNSYS0000030527,-,new_species,
INSERT,NEW,-,,-,Cheilosia antiqua,-,NBNSYS0000006974,-,new_species,
INSERT,NEW,-,,-,Hoplolabis areolata,-,NBNSYS0100003497,-,new_species,
INSERT,NEW,-,,-,Melieria omissa,-,NBNSYS0000028902,-,new_species,
INSERT,NEW,-,,-,Cheilosia pubera,-,NBNSYS0000006996,-,new_species,
INSERT,NEW,-,,-,Cerodontha iraeos,-,NBNSYS0100002263,-,new_species,
INSERT,NEW,-,,-,Lasiomma picipes,-,NBNSYS0100003671,-,new_species,
INSERT,NEW,-,,-,Fannia fuscula,-,NBNSYS0000030662,-,new_species,
INSERT,NEW,-,,-,Discomyza incurva,-,NBNSYS0000029383,-,new_species,
INSERT,NEW,-,Bright Horsefly,-,Hybomitra distinguenda,-,NBNSYS0000007881,-,new_species,
INSERT,NEW,-,,-,Sepedon spinipes,-,NBNSYS0000013014,-,new_species,
INSERT,NEW,-,,-,Renocera pallida,-,NBNSYS0000013011,-,new_species,
INSERT,NEW,-,,-,Clusiodes ruficollis,-,NBNSYS0100002493,-,new_species,
INSERT,NEW,-,,-,Oscinella vindicata,-,NHMSYS0021007923,-,new_species,
INSERT,NEW,-,,-,Helina evecta,-,NBNSYS0000005368,-,new_species,
INSERT,NEW,-,,-,Clusia flava,-,NBNSYS0000029292,-,new_species,
INSERT,NEW,-,,-,Ulomyia fuliginosa,-,NHMSYS0021818841,-,new_species,
INSERT,NEW,-,,-,Clusiodes albimanus,-,NBNSYS0100002490,-,new_species,
INSERT,NEW,-,,-,Linnaemya tessellans,-,NBNSYS0000030112,-,new_species,
INSERT,NEW,-,,-,Exechia neorepanda,-,NHMSYS0021578073,-,new_species,
INSERT,NEW,-,,-,Pocota personata,-,NBNSYS0000007109,-,new_species,
INSERT,NEW,-,,-,Tanyptera atrata,-,NBNSYS0100005703,-,new_species,
INSERT,NEW,-,,-,Physocephala rufipes,-,NBNSYS0000012837,-,new_species,
INSERT,NEW,-,,-,Fannia subsimilis,-,NBNSYS0000030701,-,new_species,
INSERT,NEW,-,Barred Snout,-,Nemotelus uliginosus,-,NBNSYS0000007807,-,new_species,
INSERT,NEW,-,,-,Chirosia albitarsis,-,NBNSYS0000030422,-,new_species,
INSERT,NEW,-,,-,Chrysotimus molliculus,-,NBNSYS0000012816,-,new_species,
INSERT,NEW,-,,-,Cheilosia variabilis,-,NBNSYS0000007001,-,new_species,
INSERT,NEW,-,,-,Limonia macrostigma,-,NBNSYS0000008057,-,new_species,
INSERT,NEW,-,,-,Dilophus femoratus,-,NBNSYS0000027795,-,new_species,
INSERT,NEW,-,,-,Eristalinus aeneus,-,NBNSYS0000007044,-,new_species,
INSERT,NEW,-,,-,Hylemya urbica,-,NBNSYS0100003563,-,new_species,
INSERT,NEW,-,,-,Brevicornu sericoma,-,NBNSYS0000011938,-,new_species,
INSERT,NEW,-,,-,Minettia fasciata,-,NBNSYS0000028987,-,new_species,
INSERT,NEW,-,,-,Prodiamesa olivacea,-,NBNSYS0000027444,-,new_species,
INSERT,NEW,-,Twin-spot Centurion,-,Sargus bipunctatus,-,NBNSYS0000007829,-,new_species,
INSERT,NEW,-,,-,Rhaphium crassipes,-,NBNSYS0000012712,-,new_species,
INSERT,NEW,-,,-,Gymnosoma rotundatum,-,NBNSYS0000030030,-,new_species,
INSERT,NEW,-,,-,Psychoda phalaenoides,-,NBNSYS0000027133,-,new_species,
INSERT,NEW,-,,-,Muscina stabulans,-,NBNSYS0000030781,-,new_species,
INSERT,NEW,-,,-,Metopia argyrocephala,-,NBNSYS0000030281,-,new_species,
INSERT,NEW,-,,-,Agromyza nana,-,NBNSYS0000029636,-,new_species,
INSERT,NEW,-,,-,Hydrophoria ruralis,-,NBNSYS0000030496,-,new_species,
INSERT,NEW,-,,-,Hilara brevistyla,-,NBNSYS0000012461,-,new_species,
INSERT,NEW,-,,-,Ctenophora ornata,-,NBNSYS0000007965,-,new_species,
INSERT,NEW,-,,-,Molophilus crassipygus,-,NBNSYS0100004098,-,new_species,
INSERT,NEW,-,,-,Heteromyza oculata,-,NBNSYS0000029060,-,new_species,
INSERT,NEW,-,,-,Nephrotoma quadristriata,-,NBNSYS0000007981,-,new_species,
INSERT,NEW,-,,-,Rachispoda lutosoidea,-,NBNSYS0100027519,-,new_species,
INSERT,NEW,-,,-,Pelatachina tibialis,-,NBNSYS0000030088,-,new_species,
INSERT,NEW,-,,-,Fannia lepida,-,NBNSYS0000030679,-,new_species,
INSERT,NEW,-,,-,Chamaepsila pallida,-,NBNSYS0100002309,-,new_species,
INSERT,NEW,-,,-,Eumerus sabulonum,-,NBNSYS0000007066,-,new_species,
INSERT,NEW,-,,-,Botanophila fugax,-,NBNSYS0100002042,-,new_species,
INSERT,NEW,-,,-,Tropidia scita,-,NBNSYS0000007111,-,new_species,
INSERT,NEW,-,,-,Calliopum tuberculosum,-,NHMSYS0021265102,-,new_species,
INSERT,NEW,-,,-,Dolichopus diadema,-,NBNSYS0000012611,-,new_species,
INSERT,NEW,-,,-,Scatopse notata,-,NBNSYS0000027809,-,new_species,
INSERT,NEW,-,Awkward Clusterfly,-,Pollenia rudis,-,NBNSYS0000030357,-,new_species,
INSERT,NEW,-,,-,Cricotopus sylvestris,-,NBNSYS0000027403,-,new_species,
INSERT,NEW,-,,-,Ischiolepta denticulata,-,NBNSYS0000029110,-,new_species,
INSERT,NEW,-,,-,Notiphila cinerea,-,NBNSYS0000029395,-,new_species,
INSERT,NEW,-,,-,Limonia nubeculosa,-,NBNSYS0000008061,-,new_species,
INSERT,NEW,-,,-,Ilisia maculata,-,NBNSYS0100003589,-,new_species,
INSERT,NEW,-,,-,Macrodiplosis roboris,-,NHMSYS0020470382,-,new_species,
INSERT,NEW,-,,-,Eristalis arbustorum,-,NBNSYS0000007047,-,new_species,
INSERT,NEW,-,,-,Sciomyza simplex,-,NBNSYS0000012987,-,new_species,
INSERT,NEW,-,,-,Pipiza austriaca,-,NBNSYS0000007080,-,new_species,
INSERT,NEW,-,,-,Rhopalopterum collini,-,NHMSYS0021818686,-,new_species,
INSERT,NEW,-,,-,Heringia vitripennis,-,NBNSYS0100003452,-,new_species,
INSERT,NEW,-,,-,Euphylidorea meigenii,-,NBNSYS0100003143,-,new_species,
INSERT,NEW,-,,-,Amobia signata,-,NBNSYS0000030276,-,new_species,
INSERT,NEW,-,,-,Phania funesta,-,NBNSYS0000030037,-,new_species,
INSERT,NEW,-,Sheep-strike Greenbottle,-,Lucilia sericata,-,NBNSYS0000030351,-,new_species,
INSERT,NEW,-,,-,Fannia armata,-,NBNSYS0000030651,-,new_species,
INSERT,NEW,-,Toad Greenbottle,-,Lucilia bufonivora,-,NBNSYS0000030347,-,new_species,
INSERT,NEW,-,Pygmy Soldier,-,Oxycera pygmaea,-,NBNSYS0000007815,-,new_species,
INSERT,NEW,-,,-,Tasiocera fuscescens,-,NBNSYS0000008249,-,new_species,
INSERT,NEW,-,,-,Paradelia intersecta,-,NBNSYS0100004436,-,new_species,
INSERT,NEW,-,,-,Culicoides heliophilus,-,NBNSYS0000027227,-,new_species,
INSERT,NEW,-,,-,Dolichopus latilimbatus,-,NBNSYS0100002877,-,new_species,
INSERT,NEW,-,,-,Hebecnema nigra,-,NBNSYS0000030872,-,new_species,
INSERT,NEW,-,,-,Macrorrhyncha flava,-,NBNSYS0000011646,-,new_species,
INSERT,NEW,-,,-,Culicoides punctatus,-,NBNSYS0000027214,-,new_species,
INSERT,NEW,-,,-,Phronia nigricornis,-,NBNSYS0000011997,-,new_species,
INSERT,NEW,-,,-,Urophora cardui,-,NBNSYS0000012887,-,new_species,
INSERT,NEW,-,,-,Megamerina dolium,-,NBNSYS0000028917,-,new_species,
INSERT,NEW,-,,-,Tachina grossa,-,NBNSYS0000030132,-,new_species,
INSERT,NEW,-,,-,Agromyza pseudoreptans,-,NBNSYS0000029643,-,new_species,
INSERT,NEW,-,,-,Oedalea flavipes,-,NBNSYS0000012337,-,new_species,
INSERT,NEW,-,,-,Fannia serena,-,NBNSYS0000030695,-,new_species,
INSERT,NEW,-,,-,Themira pusilla,-,NBNSYS0000012942,-,new_species,
INSERT,NEW,-,,-,Microdon devius,-,NBNSYS0000007119,-,new_species,
INSERT,NEW,-,Picture-winged Woodlouse-fly,-,Paykullia maculata,-,NBNSYS0000030274,-,new_species,
INSERT,NEW,-,,-,Orimarga virgo,-,NBNSYS0000008109,-,new_species,
INSERT,NEW,-,,-,Thricops semicinereus,-,NBNSYS0100005822,-,new_species,
INSERT,NEW,-,,-,Pherbellia scutellaris,-,NBNSYS0000012980,-,new_species,
INSERT,NEW,-,Marsh Snipefly,-,Rhagio tringarius,-,NBNSYS0000007866,-,new_species,
INSERT,NEW,-,,-,Diplotoxa messoria,-,NBNSYS0000029972,-,new_species,
INSERT,NEW,-,Plain-eyed Grey Horsefly,-,Tabanus cordiger,-,NBNSYS0000007893,-,new_species,
INSERT,NEW,-,,-,Criorhina ranunculi,-,NBNSYS0000007108,-,new_species,
INSERT,NEW,-,,-,Ochlerotatus flavescens,-,NHMSYS0021264300,-,new_species,
INSERT,NEW,-,,-,Ormosia albitibia,-,NBNSYS0000008235,-,new_species,
INSERT,NEW,-,,-,Platypalpus pseudofulvipes,-,NBNSYS0100004768,-,new_species,
INSERT,NEW,-,,-,Dicranota exclusa,-,NBNSYS0000008126,-,new_species,
INSERT,NEW,-,,-,Chlorops limbatus,-,NBNSYS0100002366,-,new_species,
INSERT,NEW,-,Orange-palped Clusterfly,-,Pollenia viatica,-,NBNSYS0100004790,-,new_species,
INSERT,NEW,-,,-,Dicranomyia modesta,-,NBNSYS0100002819,-,new_species,
INSERT,NEW,-,,-,Coenosia intermedia,-,NBNSYS0000030964,-,new_species,
INSERT,NEW,-,,-,Voria ruralis,-,NBNSYS0000030060,-,new_species,
INSERT,NEW,-,,-,Baccha elongata,-,NBNSYS0000006862,-,new_species,
INSERT,NEW,-,,-,Microtendipes pedellus,-,NBNSYS0000027629,-,new_species,
INSERT,NEW,-,,-,Dolichopus longitarsis,-,NBNSYS0000012582,-,new_species,
INSERT,NEW,-,,-,Rhamphomyia pilifer,-,NBNSYS0100006079,-,new_species,
INSERT,NEW,-,,-,Opomyza florum,-,NBNSYS0000029286,-,new_species,
INSERT,NEW,-,,-,Pipiza noctiluca,-,NBNSYS0000007085,-,new_species,
INSERT,NEW,-,,-,Liriomyza flaveola,-,NBNSYS0000029703,-,new_species,
INSERT,NEW,-,,-,Epicypta limnophila,-,NBNSYS0000012098,-,new_species,
INSERT,NEW,-,,-,Molophilus undulatus,-,NBNSYS0000008274,-,new_species,
INSERT,NEW,-,,-,Zaphne divisa,-,NBNSYS0100006036,-,new_species,
INSERT,NEW,-,,-,Suillia laevifrons,-,NBNSYS0000029048,-,new_species,
INSERT,NEW,-,,-,Culicoides festivipennis,-,NBNSYS0100002696,-,new_species,
INSERT,NEW,-,,-,Clusiodes gentilis,-,NBNSYS0000029296,-,new_species,
INSERT,NEW,-,,-,Sericomyia superbiens,-,NHMSYS0021265002,-,new_species,
INSERT,NEW,-,,-,Scaptomyza pallida,-,NBNSYS0000029527,-,new_species,
INSERT,NEW,-,,-,Helina obscurata,-,NBNSYS0000030853,-,new_species,
INSERT,NEW,-,,-,Parydra fossarum,-,NBNSYS0000029440,-,new_species,
INSERT,NEW,-,,-,Phryxe heraclei,-,NBNSYS0000030259,-,new_species,
INSERT,NEW,-,Slender-horned Horsefly,-,Hybomitra montana,-,NBNSYS0000007885,-,new_species,
INSERT,NEW,-,,-,Gymnometriocnemus brumalis,-,NBNSYS0000027495,-,new_species,
INSERT,NEW,-,,-,Oedalea stigmatella,-,NBNSYS0000012341,-,new_species,
INSERT,NEW,-,,-,Gymnocheta viridis,-,NBNSYS0000030116,-,new_species,
INSERT,NEW,-,,-,Phytomyza ranunculi,-,NBNSYS0000029816,-,new_species,
INSERT,NEW,-,,-,Notiphila caudata,-,NBNSYS0100004283,-,new_species,
INSERT,NEW,-,,-,Eristalinus sepulchralis,-,NBNSYS0000007045,-,new_species,
INSERT,NEW,-,,-,Hilara interstincta,-,NBNSYS0000012484,-,new_species,
INSERT,NEW,-,Three-lined Soldier,-,Oxycera trilineata,-,NBNSYS0000007818,-,new_species,
